0.007500001,0
0.022500003,0
0.037500004,0
0.052500006,0
0.067500008,0
0.08250001,0
0.097500012,0
0.112500013,0
0.127500015,0
0.142500017,0
0.157500019,0
0.172500021,0
0.187500022,0
0.202500024,0
0.217500026,0
0.232500028,0
0.24750003,0
0.262500031,0
0.277500033,0
0.292500035,0
0.307500037,0
0.322500038,0
0.33750004,0
0.352500042,0
0.367500044,0
0.382500046,0
0.397500047,0
0.412500049,0
0.427500051,0
0.442500053,0
0.457500055,0
0.472500056,0
0.487500058,0
0.50250006,0
0.517500062,0
0.532500063,0
0.547500065,0
0.562500067,0
0.577500069,0
0.592500071,0
0.607500072,0
0.622500074,0
0.637500076,0
0.652500078,0
0.66750008,0
0.682500081,0
0.697500083,0
0.712500085,0
0.727500087,0
0.742500089,0
0.75750009,0
0.772500092,0
0.787500094,0
0.802500096,0
0.817500097,0
0.832500099,0
0.847500101,0
0.862500103,0
0.877500105,0
0.892500106,0
0.907500108,0
0.92250011,0
0.937500112,0
0.952500114,0
0.967500115,0
0.982500117,0
0.997500119,0
1.012500121,0
1.027500122,0
1.042500124,0
1.057500126,0
1.072500128,0
1.08750013,0
1.102500131,0
1.117500133,0
1.132500135,0
1.147500137,0
1.162500139,0
1.17750014,0
1.192500142,0
1.207500144,0
1.222500146,0
1.237500148,0
1.252500149,0
1.267500151,0
1.282500153,0
1.297500155,0
1.312500156,0
1.327500158,0
1.34250016,0
1.357500162,0
1.372500164,0
1.387500165,0
1.402500167,0
1.417500169,0
1.432500171,0
1.447500173,0
1.462500174,0
1.477500176,0
1.492500178,0
1.50750018,0
1.522500181,0
1.537500183,0
1.552500185,0
1.567500187,0
1.582500189,0
1.59750019,0
1.612500192,0
1.627500194,0
1.642500196,0
1.657500198,0
1.672500199,0
1.687500201,0
1.702500203,0
1.717500205,0
1.732500207,0
1.747500208,0
1.76250021,0
1.777500212,0
1.792500214,0
1.807500215,0
1.822500217,0
1.837500219,0
1.852500221,0
1.867500223,0
1.882500224,0
1.897500226,0
1.912500228,0
1.92750023,0
1.942500232,0
1.957500233,0
1.972500235,0
1.987500237,0
2.002500239,0
2.017500241,0
2.032500242,0
2.047500244,0
2.062500246,0
2.077500248,0
2.092500249,0
2.107500251,0
2.122500253,0
2.137500255,0
2.152500257,0
2.167500258,0
2.18250026,0
2.197500262,0
2.212500264,0
2.227500266,0
2.242500267,0
2.257500269,0
2.272500271,0
2.287500273,0
2.302500274,0
2.317500276,0
2.332500278,0
2.34750028,0
2.362500282,0
2.377500283,0
2.392500285,0
2.407500287,0
2.422500289,0
2.437500291,0
2.452500292,0
2.467500294,0
2.482500296,0
2.497500298,0
2.5125003,0
2.527500301,0
2.542500303,0
2.557500305,0
2.572500307,0
2.587500308,0
2.60250031,0
2.617500312,0
2.632500314,0
2.647500316,0
2.662500317,0
2.677500319,0
2.692500321,0
2.707500323,0
2.722500325,0
2.737500326,0
2.752500328,57281458.5
2.76750033,58078581.79
2.782500332,48869857.56
2.797500333,49381588.15
2.812500335,43981622.43
2.827500337,45709289.33
2.842500339,47606171.62
2.857500341,50914940.1
2.872500342,48733841.84
2.887500344,50502494.47
2.902500346,50896902.18
2.917500348,51897500.39
2.93250035,53635519.34
2.947500351,54400147.8
2.962500353,57478550.3
2.977500355,57899018.24
2.992500357,57904647.24
3.007500359,56118810.07
3.02250036,58626256.38
3.037500362,60041629.22
3.052500364,62316790.79
3.067500366,63825441.72
3.082500367,63747618.28
3.097500369,65663748.69
3.112500371,68607087.53
3.127500373,72279359.17
3.142500375,73592435.81
3.157500376,76114120.3
3.172500378,75833567.14
3.18750038,75462481.79
3.202500382,75970101.74
3.217500384,75775100.8
3.232500385,75308523.37
3.247500387,74107305.69
3.262500389,71765317.93
3.277500391,72204136.41
3.292500392,71617520.19
3.307500394,68462684.43
3.322500396,66550284.99
3.337500398,66114319.95
3.3525004,64615699.61
3.367500401,62260257.59
3.382500403,60684356.82
3.397500405,61673365.23
3.412500407,57344770.8
3.427500409,57129181.68
3.44250041,55046542.59
3.457500412,54413408.87
3.472500414,54371266.9
3.487500416,54521299.34
3.502500418,54255751.35
3.517500419,54170174.75
3.532500421,52565704.86
3.547500423,50795915.08
3.562500425,53555335.82
3.577500426,51716452.34
3.592500428,52159763.68
3.60750043,51708513.01
3.622500432,53219794.94
3.637500434,52263241.01
3.652500435,52668663.82
3.667500437,50842234.17
3.682500439,51250960.18
3.697500441,51014843.87
3.712500443,52384566.88
3.727500444,51008549.57
3.742500446,50543083.47
3.757500448,53162833.48
3.77250045,51719882
3.787500452,52428337.65
3.802500453,52418941.96
3.817500455,52425679.27
3.832500457,53194876.15
3.847500459,54021862.76
3.86250046,52589793.53
3.877500462,51938328.94
3.892500464,52579523.55
3.907500466,52893740.54
3.922500468,51601477.06
3.937500469,53364083.26
3.952500471,52481312.38
3.967500473,53182351.33
3.982500475,53783375.13
3.997500477,52657630.46
4.012500478,53855221.81
4.02750048,53729086.77
4.042500482,52200400.38
4.057500484,52704149.78
4.072500485,52611544.88
4.087500487,52794030.21
4.102500489,53130411.53
4.117500491,52229813.76
4.132500493,53463686.25
4.147500494,53711750.06
4.162500496,52387557.43
4.177500498,53078481.26
4.1925005,54057112.96
4.207500502,53430751.5
4.222500503,52610763.41
4.237500505,53929725.3
4.252500507,52808736.4
4.267500509,53326836.64
4.282500511,53197190.28
4.297500512,51944354.68
4.312500514,53244996.25
4.327500516,52671544.64
4.342500518,53634615.65
4.357500519,53561889.12
4.372500521,53115653.4
4.387500523,53086487.92
4.402500525,53246046.19
4.417500527,51891778.21
4.432500528,52848757.72
4.44750053,52427078.37
4.462500532,52505854.25
4.477500534,52923782.5
4.492500536,52702346.77
4.507500537,52089010.47
4.522500539,52942675.26
4.537500541,52938862.25
4.552500543,52096561.58
4.567500544,53103591.66
4.582500546,52698968.31
4.597500548,53205058.94
4.61250055,52653387.48
4.627500552,51977416.6
4.642500553,52258009.72
4.657500555,52500862.24
4.672500557,51897336.68
4.687500559,52241188.54
4.702500561,52019091.49
4.717500562,52093842.13
4.732500564,52935449.04
4.747500566,53055586.67
4.762500568,53099813.91
4.77750057,53092674.81
4.792500571,52622465.01
4.807500573,52710539.14
4.822500575,52393279.11
4.837500577,52020679.69
4.852500578,52656929.35
4.86750058,52432760.84
4.882500582,52707927.59
4.897500584,52854467.94
4.912500586,52261787.45
4.927500587,52010723.05
4.942500589,52667350.66
4.957500591,52522239.02
4.972500593,52359583.45
4.987500595,52689694.61
5.002500596,53341495.37
5.017500598,52852197.48
5.0325006,52437078.82
5.047500602,51296673.58
5.062500603,52396309.47
5.077500605,51929954.8
5.092500607,51624313.97
5.107500609,51854607.97
5.122500611,52118058.32
5.137500612,52698826.83
5.152500614,52396973.53
5.167500616,52442727.96
5.182500618,51357117.49
5.19750062,51355187.62
5.212500621,51584661.9
5.227500623,51497324.7
5.242500625,50728649.21
5.257500627,51096891.09
5.272500629,52244603.05
5.28750063,51732524.76
5.302500632,50733731.09
5.317500634,51136623.96
5.332500636,51380006.23
